,name,playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
69,Television,New Music Friday France,0.421,0.107,0,-14.187,1,0.034,0.947,0.00129,0.0759,0.0447,123.334,audio_features,5B6u8ImBwp0lKZXCH0tbx8,spotify:track:5B6u8ImBwp0lKZXCH0tbx8,https://api.spotify.com/v1/tracks/5B6u8ImBwp0lKZXCH0tbx8,https://api.spotify.com/v1/audio-analysis/5B6u8ImBwp0lKZXCH0tbx8,134264,4
70,Cosmonaute,New Music Friday France,0.684,0.569,8,-9.636,1,0.0569,0.333,8.68e-05,0.106,0.417,134.998,audio_features,7CtRS8xbsxUnT2ZA7uowqD,spotify:track:7CtRS8xbsxUnT2ZA7uowqD,https://api.spotify.com/v1/tracks/7CtRS8xbsxUnT2ZA7uowqD,https://api.spotify.com/v1/audio-analysis/7CtRS8xbsxUnT2ZA7uowqD,281107,4
71,Crying In The Club,New Music Friday France,0.606,0.551,9,-7.431,0,0.282,0.425,0.015,0.618,0.544,164.112,audio_features,5Cfh8D9E3CFEVj0LGjf9wU,spotify:track:5Cfh8D9E3CFEVj0LGjf9wU,https://api.spotify.com/v1/tracks/5Cfh8D9E3CFEVj0LGjf9wU,https://api.spotify.com/v1/audio-analysis/5Cfh8D9E3CFEVj0LGjf9wU,170878,4
72,Senhorita,New Music Friday France,0.749,0.825,1,-5.008,0,0.0391,0.0529,4.41e-06,0.0564,0.697,124.01,audio_features,5oBUlWZcYKuYuuSsDeNQR7,spotify:track:5oBUlWZcYKuYuuSsDeNQR7,https://api.spotify.com/v1/tracks/5oBUlWZcYKuYuuSsDeNQR7,https://api.spotify.com/v1/audio-analysis/5oBUlWZcYKuYuuSsDeNQR7,182298,4
73,Panicking,New Music Friday France,0.772,0.543,10,-7.078,0,0.0517,0.0193,0.0,0.274,0.357,134.917,audio_features,0Q3DprZOlvkOWlC3pmr5Mx,spotify:track:0Q3DprZOlvkOWlC3pmr5Mx,https://api.spotify.com/v1/tracks/0Q3DprZOlvkOWlC3pmr5Mx,https://api.spotify.com/v1/audio-analysis/0Q3DprZOlvkOWlC3pmr5Mx,165422,4
74,Popo,New Music Friday France,0.817,0.604,2,-5.935,1,0.205,0.173,6.87e-06,0.1,0.486,146.076,audio_features,1mS7CcE30VDxZAJOtgeIjA,spotify:track:1mS7CcE30VDxZAJOtgeIjA,https://api.spotify.com/v1/tracks/1mS7CcE30VDxZAJOtgeIjA,https://api.spotify.com/v1/audio-analysis/1mS7CcE30VDxZAJOtgeIjA,156461,4
75,Le classico organisé,Pop Urbaine,0.828,0.878,7,-5.241,1,0.269,0.321,0.0,0.1,0.777,142.886,audio_features,2O9enJqAqs46tfBlGhLsnW,spotify:track:2O9enJqAqs46tfBlGhLsnW,https://api.spotify.com/v1/tracks/2O9enJqAqs46tfBlGhLsnW,https://api.spotify.com/v1/audio-analysis/2O9enJqAqs46tfBlGhLsnW,378080,4
76,Tu le sais,Pop Urbaine,0.731,0.59,5,-6.27,0,0.126,0.352,0.0,0.126,0.321,91.989,audio_features,2s1lS0DxcxTB8Y6oFgVKqW,spotify:track:2s1lS0DxcxTB8Y6oFgVKqW,https://api.spotify.com/v1/tracks/2s1lS0DxcxTB8Y6oFgVKqW,https://api.spotify.com/v1/audio-analysis/2s1lS0DxcxTB8Y6oFgVKqW,222448,4
77,Trucs de choses,Pop Urbaine,0.54,0.577,9,-4.733,0,0.189,0.323,0.0,0.265,0.634,96.657,audio_features,3IR9wKWxI0TK1DLXvZq8uQ,spotify:track:3IR9wKWxI0TK1DLXvZq8uQ,https://api.spotify.com/v1/tracks/3IR9wKWxI0TK1DLXvZq8uQ,https://api.spotify.com/v1/audio-analysis/3IR9wKWxI0TK1DLXvZq8uQ,174671,5
78,Best life,Pop Urbaine,0.919,0.779,7,-4.739,0,0.147,0.258,0.0,0.0991,0.941,138.038,audio_features,2kUKeN9ZpYHqfBjB8Gphb2,spotify:track:2kUKeN9ZpYHqfBjB8Gphb2,https://api.spotify.com/v1/tracks/2kUKeN9ZpYHqfBjB8Gphb2,https://api.spotify.com/v1/audio-analysis/2kUKeN9ZpYHqfBjB8Gphb2,189400,4
79,TDB,Pop Urbaine,0.882,0.675,3,-6.004,1,0.141,0.0474,0.000598,0.124,0.758,140.092,audio_features,27Z3UdqvdAhtJlWBMoDjBD,spotify:track:27Z3UdqvdAhtJlWBMoDjBD,https://api.spotify.com/v1/tracks/27Z3UdqvdAhtJlWBMoDjBD,https://api.spotify.com/v1/audio-analysis/27Z3UdqvdAhtJlWBMoDjBD,154280,4
80,"Pic et pic, alcool et drame",Pop Urbaine,0.898,0.738,7,-3.521,0,0.0509,0.397,0.0,0.0786,0.604,128.048,audio_features,14M6BbiHt2w9KHVvoIUIUF,spotify:track:14M6BbiHt2w9KHVvoIUIUF,https://api.spotify.com/v1/tracks/14M6BbiHt2w9KHVvoIUIUF,https://api.spotify.com/v1/audio-analysis/14M6BbiHt2w9KHVvoIUIUF,196733,4
81,Papel,Pop Urbaine,0.798,0.768,2,-7.631,0,0.0994,0.473,0.000597,0.065,0.697,129.932,audio_features,13tc5dzElXbImNjDzz4E2B,spotify:track:13tc5dzElXbImNjDzz4E2B,https://api.spotify.com/v1/tracks/13tc5dzElXbImNjDzz4E2B,https://api.spotify.com/v1/audio-analysis/13tc5dzElXbImNjDzz4E2B,212796,4
82,RS4,Pop Urbaine,0.862,0.794,3,-4.03,0,0.139,0.0791,0.0,0.0781,0.68,126.041,audio_features,19dD5F9Mu5DvraJr0f5eho,spotify:track:19dD5F9Mu5DvraJr0f5eho,https://api.spotify.com/v1/tracks/19dD5F9Mu5DvraJr0f5eho,https://api.spotify.com/v1/audio-analysis/19dD5F9Mu5DvraJr0f5eho,226253,4
83,Mapess,Pop Urbaine,0.925,0.716,9,-5.095,0,0.216,0.016,0.00056,0.192,0.574,129.987,audio_features,7vX1e8Tcj1cl20HoWaDI4h,spotify:track:7vX1e8Tcj1cl20HoWaDI4h,https://api.spotify.com/v1/tracks/7vX1e8Tcj1cl20HoWaDI4h,https://api.spotify.com/v1/audio-analysis/7vX1e8Tcj1cl20HoWaDI4h,125307,4
84,Dose,Pop Urbaine,0.787,0.641,4,-5.691,0,0.345,0.531,0.0,0.12,0.493,156.041,audio_features,2mIfMDTR6pNa3iWne56HGe,spotify:track:2mIfMDTR6pNa3iWne56HGe,https://api.spotify.com/v1/tracks/2mIfMDTR6pNa3iWne56HGe,https://api.spotify.com/v1/audio-analysis/2mIfMDTR6pNa3iWne56HGe,164653,4
85,Pololo,Pop Urbaine,0.756,0.854,1,-6.003,0,0.0602,0.318,0.000101,0.0756,0.871,106.091,audio_features,2XLPtKom1ixf7IJgPsPAvp,spotify:track:2XLPtKom1ixf7IJgPsPAvp,https://api.spotify.com/v1/tracks/2XLPtKom1ixf7IJgPsPAvp,https://api.spotify.com/v1/audio-analysis/2XLPtKom1ixf7IJgPsPAvp,195027,4
86,Jolie,Pop Urbaine,0.665,0.625,2,-10.01,1,0.101,0.232,0.0,0.113,0.489,141.983,audio_features,6cBvcf3JEn3NjIvaqkHkn0,spotify:track:6cBvcf3JEn3NjIvaqkHkn0,https://api.spotify.com/v1/tracks/6cBvcf3JEn3NjIvaqkHkn0,https://api.spotify.com/v1/audio-analysis/6cBvcf3JEn3NjIvaqkHkn0,210528,4
87,Ghenda,Pop Urbaine,0.703,0.839,7,-4.498,0,0.0403,0.348,5.25e-06,0.0827,0.786,125.039,audio_features,0igELlHJcgbgEtgsTmj9t0,spotify:track:0igELlHJcgbgEtgsTmj9t0,https://api.spotify.com/v1/tracks/0igELlHJcgbgEtgsTmj9t0,https://api.spotify.com/v1/audio-analysis/0igELlHJcgbgEtgsTmj9t0,170534,4
88,Tiki Taka,Pop Urbaine,0.828,0.68,0,-5.726,0,0.0383,0.149,4.97e-06,0.118,0.587,140.023,audio_features,5csxKPX4HuN8UDEdHUxcqz,spotify:track:5csxKPX4HuN8UDEdHUxcqz,https://api.spotify.com/v1/tracks/5csxKPX4HuN8UDEdHUxcqz,https://api.spotify.com/v1/audio-analysis/5csxKPX4HuN8UDEdHUxcqz,193981,4
89,100 pas,Pop Urbaine,0.681,0.71,5,-4.469,0,0.047,0.387,0.0,0.0878,0.6,80.942,audio_features,3R3li8sx8AjMRI1BdmwXAf,spotify:track:3R3li8sx8AjMRI1BdmwXAf,https://api.spotify.com/v1/tracks/3R3li8sx8AjMRI1BdmwXAf,https://api.spotify.com/v1/audio-analysis/3R3li8sx8AjMRI1BdmwXAf,169350,4
90,La danse des bandits,Pop Urbaine,0.83,0.676,0,-5.275,0,0.0681,0.185,1.28e-05,0.105,0.576,135.023,audio_features,3bGGvbwbhq9kIMhHaXBdYL,spotify:track:3bGGvbwbhq9kIMhHaXBdYL,https://api.spotify.com/v1/tracks/3bGGvbwbhq9kIMhHaXBdYL,https://api.spotify.com/v1/audio-analysis/3bGGvbwbhq9kIMhHaXBdYL,174053,4
91,Bonita,Pop Urbaine,0.634,0.641,6,-6.035,0,0.0596,0.394,0.0,0.195,0.556,88.058,audio_features,5YkXkfXWTE1pk6l2m78JnH,spotify:track:5YkXkfXWTE1pk6l2m78JnH,https://api.spotify.com/v1/tracks/5YkXkfXWTE1pk6l2m78JnH,https://api.spotify.com/v1/audio-analysis/5YkXkfXWTE1pk6l2m78JnH,187173,4
92,La beu beu,Pop Urbaine,0.768,0.863,5,-5.353,0,0.155,0.0606,3.22e-05,0.0967,0.844,143.038,audio_features,3BFlHQD1nt7vHXmh0SswCO,spotify:track:3BFlHQD1nt7vHXmh0SswCO,https://api.spotify.com/v1/tracks/3BFlHQD1nt7vHXmh0SswCO,https://api.spotify.com/v1/audio-analysis/3BFlHQD1nt7vHXmh0SswCO,177500,4
93,Kodo,Pop Urbaine,0.808,0.608,8,-5.608,0,0.0552,0.214,0.0,0.0487,0.7,130.032,audio_features,5aSLIxdiQAgfTGsqGwgivC,spotify:track:5aSLIxdiQAgfTGsqGwgivC,https://api.spotify.com/v1/tracks/5aSLIxdiQAgfTGsqGwgivC,https://api.spotify.com/v1/audio-analysis/5aSLIxdiQAgfTGsqGwgivC,182177,4
94,Zehma,Pop Urbaine,0.781,0.631,4,-7.358,0,0.0438,0.598,0.000422,0.0898,0.572,126.033,audio_features,3PeW31cRh8BlN7fwj6cGe9,spotify:track:3PeW31cRh8BlN7fwj6cGe9,https://api.spotify.com/v1/tracks/3PeW31cRh8BlN7fwj6cGe9,https://api.spotify.com/v1/audio-analysis/3PeW31cRh8BlN7fwj6cGe9,176908,4
95,Senhorita,Pop Urbaine,0.749,0.825,1,-5.008,0,0.0391,0.0529,4.41e-06,0.0564,0.697,124.01,audio_features,5oBUlWZcYKuYuuSsDeNQR7,spotify:track:5oBUlWZcYKuYuuSsDeNQR7,https://api.spotify.com/v1/tracks/5oBUlWZcYKuYuuSsDeNQR7,https://api.spotify.com/v1/audio-analysis/5oBUlWZcYKuYuuSsDeNQR7,182298,4
96,Elle avait les mots,Pop Urbaine,0.659,0.639,2,-6.842,0,0.0728,0.109,0.0,0.154,0.482,163.097,audio_features,3eGuT5Bs8s9CGQbUxDXFzb,spotify:track:3eGuT5Bs8s9CGQbUxDXFzb,https://api.spotify.com/v1/tracks/3eGuT5Bs8s9CGQbUxDXFzb,https://api.spotify.com/v1/audio-analysis/3eGuT5Bs8s9CGQbUxDXFzb,181547,4
97,Je veux,Pop Urbaine,0.942,0.799,0,-5.18,0,0.142,0.295,1.16e-05,0.0787,0.749,125.943,audio_features,2FHsE83xbrzzWusudCFpg1,spotify:track:2FHsE83xbrzzWusudCFpg1,https://api.spotify.com/v1/tracks/2FHsE83xbrzzWusudCFpg1,https://api.spotify.com/v1/audio-analysis/2FHsE83xbrzzWusudCFpg1,201840,4
98,Briller,Pop Urbaine,0.762,0.771,6,-6.431,0,0.204,0.401,0.0,0.322,0.707,119.853,audio_features,1isJQKjH3cFutccvz3jrCD,spotify:track:1isJQKjH3cFutccvz3jrCD,https://api.spotify.com/v1/tracks/1isJQKjH3cFutccvz3jrCD,https://api.spotify.com/v1/audio-analysis/1isJQKjH3cFutccvz3jrCD,179373,4
99,Mal à la tête,Pop Urbaine,0.853,0.773,10,-6.916,0,0.0719,0.1,4.94e-06,0.0818,0.638,125.033,audio_features,1TO85DMVoOejzq5YMMWAkl,spotify:track:1TO85DMVoOejzq5YMMWAkl,https://api.spotify.com/v1/tracks/1TO85DMVoOejzq5YMMWAkl,https://api.spotify.com/v1/audio-analysis/1TO85DMVoOejzq5YMMWAkl,166040,4
100,Aminata,Pop Urbaine,0.858,0.827,6,-4.522,0,0.0506,0.382,0.0,0.102,0.63,111.033,audio_features,5cOkUTJvuYBNV1JZ5yPWex,spotify:track:5cOkUTJvuYBNV1JZ5yPWex,https://api.spotify.com/v1/tracks/5cOkUTJvuYBNV1JZ5yPWex,https://api.spotify.com/v1/audio-analysis/5cOkUTJvuYBNV1JZ5yPWex,196414,4
101,Triste mélodie,Pop Urbaine,0.707,0.695,7,-7.739,0,0.0589,0.0565,1.37e-05,0.234,0.473,83.035,audio_features,72HFkyZ8MFEbplFjRO7aqA,spotify:track:72HFkyZ8MFEbplFjRO7aqA,https://api.spotify.com/v1/tracks/72HFkyZ8MFEbplFjRO7aqA,https://api.spotify.com/v1/audio-analysis/72HFkyZ8MFEbplFjRO7aqA,184853,4
102,Ninetta (feat. GLK),Pop Urbaine,0.778,0.808,11,-4.484,0,0.0657,0.571,0.0,0.142,0.63,111.005,audio_features,1H366E2OeWiWQvMj0iESzX,spotify:track:1H366E2OeWiWQvMj0iESzX,https://api.spotify.com/v1/tracks/1H366E2OeWiWQvMj0iESzX,https://api.spotify.com/v1/audio-analysis/1H366E2OeWiWQvMj0iESzX,228120,4
103,C'est ma vie (feat. Jul),Pop Urbaine,0.788,0.819,7,-4.586,1,0.0982,0.318,0.0,0.118,0.343,131.921,audio_features,67XtpHJ5S4KO8w8CllZx7I,spotify:track:67XtpHJ5S4KO8w8CllZx7I,https://api.spotify.com/v1/tracks/67XtpHJ5S4KO8w8CllZx7I,https://api.spotify.com/v1/audio-analysis/67XtpHJ5S4KO8w8CllZx7I,185573,4
104,Rio de Janeiro,Pop Urbaine,0.874,0.873,1,-3.863,0,0.155,0.192,0.0,0.186,0.94,129.028,audio_features,52Z9VzMQ91wrhnn1zefaVi,spotify:track:52Z9VzMQ91wrhnn1zefaVi,https://api.spotify.com/v1/tracks/52Z9VzMQ91wrhnn1zefaVi,https://api.spotify.com/v1/audio-analysis/52Z9VzMQ91wrhnn1zefaVi,203920,4
105,"Plan (feat. Franglish, Abou Debeing & Dadju)",Pop Urbaine,0.593,0.831,4,-4.008,0,0.231,0.194,0.0,0.206,0.785,110.588,audio_features,0exjGVTPrIA5MYokrYG862,spotify:track:0exjGVTPrIA5MYokrYG862,https://api.spotify.com/v1/tracks/0exjGVTPrIA5MYokrYG862,https://api.spotify.com/v1/audio-analysis/0exjGVTPrIA5MYokrYG862,258427,5
106,Fada,Pop Urbaine,0.803,0.751,7,-3.408,1,0.0717,0.113,0.0,0.0963,0.659,98.983,audio_features,17tejn8Dt8IDKKRknPznPD,spotify:track:17tejn8Dt8IDKKRknPznPD,https://api.spotify.com/v1/tracks/17tejn8Dt8IDKKRknPznPD,https://api.spotify.com/v1/audio-analysis/17tejn8Dt8IDKKRknPznPD,165202,4
107,P2,Pop Urbaine,0.774,0.797,6,-5.932,0,0.0513,0.158,0.000132,0.0848,0.333,141.994,audio_features,2D0BQfVCn6qoK77flhU7nR,spotify:track:2D0BQfVCn6qoK77flhU7nR,https://api.spotify.com/v1/tracks/2D0BQfVCn6qoK77flhU7nR,https://api.spotify.com/v1/audio-analysis/2D0BQfVCn6qoK77flhU7nR,172960,4
108,Avengers,Pop Urbaine,0.866,0.804,10,-5.761,0,0.309,0.0899,1e-06,0.196,0.681,140.035,audio_features,2YAgixJPrOiEZSgZMlmqqF,spotify:track:2YAgixJPrOiEZSgZMlmqqF,https://api.spotify.com/v1/tracks/2YAgixJPrOiEZSgZMlmqqF,https://api.spotify.com/v1/audio-analysis/2YAgixJPrOiEZSgZMlmqqF,197787,4
109,Pousse toi,Pop Urbaine,0.871,0.528,9,-8.474,1,0.219,0.339,0.0,0.0792,0.498,137.945,audio_features,48ghUr9q4ZCKTGEGzdZJlj,spotify:track:48ghUr9q4ZCKTGEGzdZJlj,https://api.spotify.com/v1/tracks/48ghUr9q4ZCKTGEGzdZJlj,https://api.spotify.com/v1/audio-analysis/48ghUr9q4ZCKTGEGzdZJlj,180688,4
110,Jolie madame (feat. Ronisia),Pop Urbaine,0.754,0.563,1,-6.468,1,0.0601,0.289,0.0,0.109,0.914,160.029,audio_features,2uj7OACDZUQIvAfKAwtHES,spotify:track:2uj7OACDZUQIvAfKAwtHES,https://api.spotify.com/v1/tracks/2uj7OACDZUQIvAfKAwtHES,https://api.spotify.com/v1/audio-analysis/2uj7OACDZUQIvAfKAwtHES,185093,4
111,Mexico,Pop Urbaine,0.903,0.653,10,-5.997,1,0.136,0.146,0.00144,0.143,0.681,129.958,audio_features,4xJfZesfZ3UGR0v647p8Y5,spotify:track:4xJfZesfZ3UGR0v647p8Y5,https://api.spotify.com/v1/tracks/4xJfZesfZ3UGR0v647p8Y5,https://api.spotify.com/v1/audio-analysis/4xJfZesfZ3UGR0v647p8Y5,152689,4
112,Amoureuse,Pop Urbaine,0.769,0.749,6,-6.336,0,0.0382,0.0797,0.0,0.393,0.734,134.049,audio_features,4Z1u8ZwrxBwdnFH4vibcYO,spotify:track:4Z1u8ZwrxBwdnFH4vibcYO,https://api.spotify.com/v1/tracks/4Z1u8ZwrxBwdnFH4vibcYO,https://api.spotify.com/v1/audio-analysis/4Z1u8ZwrxBwdnFH4vibcYO,198246,4
113,Tourner,Pop Urbaine,0.815,0.615,3,-5.12,0,0.0854,0.443,0.0,0.095,0.684,119.036,audio_features,5dxsliYJaYcDMfw5emzJer,spotify:track:5dxsliYJaYcDMfw5emzJer,https://api.spotify.com/v1/tracks/5dxsliYJaYcDMfw5emzJer,https://api.spotify.com/v1/audio-analysis/5dxsliYJaYcDMfw5emzJer,178655,4
114,Bye Bye,Pop Urbaine,0.748,0.653,0,-5.209,1,0.0567,0.192,0.0,0.105,0.46,100.036,audio_features,5cyYphxofHgRspEKNn3UTl,spotify:track:5cyYphxofHgRspEKNn3UTl,https://api.spotify.com/v1/tracks/5cyYphxofHgRspEKNn3UTl,https://api.spotify.com/v1/audio-analysis/5cyYphxofHgRspEKNn3UTl,175290,4
115,Afro Trap Part. 11 (King Kong),Pop Urbaine,0.92,0.864,7,-3.783,1,0.287,0.0616,0.0,0.0944,0.666,123.986,audio_features,62nJqZs3Qs7DGUto35dVUv,spotify:track:62nJqZs3Qs7DGUto35dVUv,https://api.spotify.com/v1/tracks/62nJqZs3Qs7DGUto35dVUv,https://api.spotify.com/v1/audio-analysis/62nJqZs3Qs7DGUto35dVUv,154253,4
116,Sans moi,Pop Urbaine,0.709,0.645,1,-4.449,1,0.329,0.145,0.0,0.0869,0.423,91.793,audio_features,5cZ6NaDFs0a7ZYfGpaJWEt,spotify:track:5cZ6NaDFs0a7ZYfGpaJWEt,https://api.spotify.com/v1/tracks/5cZ6NaDFs0a7ZYfGpaJWEt,https://api.spotify.com/v1/audio-analysis/5cZ6NaDFs0a7ZYfGpaJWEt,159434,4
117,Bébé (feat. Lartiste),Pop Urbaine,0.95,0.699,5,-6.8,0,0.108,0.284,1.5e-05,0.109,0.794,112.959,audio_features,5rQG0YxxAgCKpJthO0K3JQ,spotify:track:5rQG0YxxAgCKpJthO0K3JQ,https://api.spotify.com/v1/tracks/5rQG0YxxAgCKpJthO0K3JQ,https://api.spotify.com/v1/audio-analysis/5rQG0YxxAgCKpJthO0K3JQ,170693,4
118,Ça va vite,Pop Urbaine,0.881,0.794,11,-3.1,0,0.224,0.0505,5.58e-06,0.25,0.687,139.977,audio_features,58D69P1dusriq8I3t83eji,spotify:track:58D69P1dusriq8I3t83eji,https://api.spotify.com/v1/tracks/58D69P1dusriq8I3t83eji,https://api.spotify.com/v1/audio-analysis/58D69P1dusriq8I3t83eji,143904,4
119,"4.4.2 (feat. La Quica, HMZ, Kliff & Kenem)",Pop Urbaine,0.849,0.879,7,-3.16,0,0.288,0.12,0.0,0.0527,0.713,142.996,audio_features,4ZpFLXdO1Tqs12uJe4OsN7,spotify:track:4ZpFLXdO1Tqs12uJe4OsN7,https://api.spotify.com/v1/tracks/4ZpFLXdO1Tqs12uJe4OsN7,https://api.spotify.com/v1/audio-analysis/4ZpFLXdO1Tqs12uJe4OsN7,226840,4
120,Bracelet,Pop Urbaine,0.832,0.649,3,-5.613,0,0.0899,0.174,0.0,0.0792,0.451,109.998,audio_features,4cvsvY3HYBV7jJbWsHGOAh,spotify:track:4cvsvY3HYBV7jJbWsHGOAh,https://api.spotify.com/v1/tracks/4cvsvY3HYBV7jJbWsHGOAh,https://api.spotify.com/v1/audio-analysis/4cvsvY3HYBV7jJbWsHGOAh,208960,4
121,La Seleçao,Pop Urbaine,0.825,0.878,9,-5.485,0,0.186,0.128,8.94e-05,0.0963,0.847,126.994,audio_features,2vd2HEhrkafOi2uveHjzzh,spotify:track:2vd2HEhrkafOi2uveHjzzh,https://api.spotify.com/v1/tracks/2vd2HEhrkafOi2uveHjzzh,https://api.spotify.com/v1/audio-analysis/2vd2HEhrkafOi2uveHjzzh,197520,4
122,Baby Boy,Pop Urbaine,0.718,0.762,0,-6.388,1,0.0374,0.137,4.58e-05,0.0577,0.41,93.014,audio_features,6DdPeHn2Kc5weToqPO9anJ,spotify:track:6DdPeHn2Kc5weToqPO9anJ,https://api.spotify.com/v1/tracks/6DdPeHn2Kc5weToqPO9anJ,https://api.spotify.com/v1/audio-analysis/6DdPeHn2Kc5weToqPO9anJ,194709,4
123,Rider toute la night,Pop Urbaine,0.719,0.691,7,-4.104,1,0.0447,0.0744,0.0,0.186,0.369,154.006,audio_features,57AzeYIWwAYprDXRwPjgtZ,spotify:track:57AzeYIWwAYprDXRwPjgtZ,https://api.spotify.com/v1/tracks/57AzeYIWwAYprDXRwPjgtZ,https://api.spotify.com/v1/audio-analysis/57AzeYIWwAYprDXRwPjgtZ,174655,4
124,Shivers - Acoustic Version,Hit Acoustique,0.734,0.412,10,-6.315,0,0.0806,0.407,0.0,0.0842,0.711,143.003,audio_features,7BiRw4sgXQMyNx8nPltnQr,spotify:track:7BiRw4sgXQMyNx8nPltnQr,https://api.spotify.com/v1/tracks/7BiRw4sgXQMyNx8nPltnQr,https://api.spotify.com/v1/audio-analysis/7BiRw4sgXQMyNx8nPltnQr,206987,4
125,Peaches - Acoustic,Hit Acoustique,0.682,0.244,0,-13.391,1,0.0413,0.801,0.0,0.214,0.698,142.872,audio_features,2TitxRtrE8OLcAwcNucvmJ,spotify:track:2TitxRtrE8OLcAwcNucvmJ,https://api.spotify.com/v1/tracks/2TitxRtrE8OLcAwcNucvmJ,https://api.spotify.com/v1/audio-analysis/2TitxRtrE8OLcAwcNucvmJ,190909,4
126,Wasted Love (feat. Lagique) - Acoustic,Hit Acoustique,0.4,0.32,6,-9.318,0,0.0422,0.779,0.0,0.117,0.287,142.685,audio_features,5Zn1K7j3DkB1akPiBLwKR9,spotify:track:5Zn1K7j3DkB1akPiBLwKR9,https://api.spotify.com/v1/tracks/5Zn1K7j3DkB1akPiBLwKR9,https://api.spotify.com/v1/audio-analysis/5Zn1K7j3DkB1akPiBLwKR9,127874,5
127,Following The Sun - Acoustic,Hit Acoustique,0.717,0.506,9,-7.323,1,0.0365,0.809,0.000271,0.0907,0.54,127.025,audio_features,5gyhZCykUqfbjqyPzR4CVe,spotify:track:5gyhZCykUqfbjqyPzR4CVe,https://api.spotify.com/v1/tracks/5gyhZCykUqfbjqyPzR4CVe,https://api.spotify.com/v1/audio-analysis/5gyhZCykUqfbjqyPzR4CVe,217520,4
128,My Universe - Acoustic Version,Hit Acoustique,0.501,0.54,4,-6.918,1,0.0314,0.588,0.0,0.313,0.449,105.031,audio_features,6nhc3daOpKaZBRj2ZFWfc7,spotify:track:6nhc3daOpKaZBRj2ZFWfc7,https://api.spotify.com/v1/tracks/6nhc3daOpKaZBRj2ZFWfc7,https://api.spotify.com/v1/audio-analysis/6nhc3daOpKaZBRj2ZFWfc7,223269,4
129,Let's Love (feat. Sia) - Acoustic,Hit Acoustique,0.516,0.359,5,-9.303,1,0.0304,0.887,0.000876,0.152,0.28,93.029,audio_features,1CQH9bjtrHOnbXTGL4JzT7,spotify:track:1CQH9bjtrHOnbXTGL4JzT7,https://api.spotify.com/v1/tracks/1CQH9bjtrHOnbXTGL4JzT7,https://api.spotify.com/v1/audio-analysis/1CQH9bjtrHOnbXTGL4JzT7,205000,4
130,Love Not War (The Tampa Beat) (Acoustic),Hit Acoustique,0.391,0.51,8,-5.772,1,0.0381,0.2,0.0,0.316,0.397,96.008,audio_features,0dRYCtYfllnlfDiEufuwOU,spotify:track:0dRYCtYfllnlfDiEufuwOU,https://api.spotify.com/v1/tracks/0dRYCtYfllnlfDiEufuwOU,https://api.spotify.com/v1/audio-analysis/0dRYCtYfllnlfDiEufuwOU,191256,4
131,Selfish Love (with Selena Gomez) - Acoustic Mix,Hit Acoustique,0.658,0.36,3,-8.084,1,0.0352,0.893,0.0,0.116,0.576,111.076,audio_features,4Am0QoksGA70r4ZdsgV2Y9,spotify:track:4Am0QoksGA70r4ZdsgV2Y9,https://api.spotify.com/v1/tracks/4Am0QoksGA70r4ZdsgV2Y9,https://api.spotify.com/v1/audio-analysis/4Am0QoksGA70r4ZdsgV2Y9,169600,4
132,Stay - Spotify Singles,Hit Acoustique,0.533,0.505,10,-12.096,0,0.038,0.548,0.00931,0.132,0.261,120.044,audio_features,2mKGjVCoxL8Um9GkNhhyto,spotify:track:2mKGjVCoxL8Um9GkNhhyto,https://api.spotify.com/v1/tracks/2mKGjVCoxL8Um9GkNhhyto,https://api.spotify.com/v1/audio-analysis/2mKGjVCoxL8Um9GkNhhyto,175003,4
133,Control - Acoustic Guitar Version,Hit Acoustique,0.63,0.337,4,-7.653,1,0.0347,0.8,0.0,0.12,0.231,113.724,audio_features,7LsJd6JUzWy3SUvy33g6yQ,spotify:track:7LsJd6JUzWy3SUvy33g6yQ,https://api.spotify.com/v1/tracks/7LsJd6JUzWy3SUvy33g6yQ,https://api.spotify.com/v1/audio-analysis/7LsJd6JUzWy3SUvy33g6yQ,231387,4
134,Bad Habits - Acoustic Version,Hit Acoustique,0.807,0.237,11,-8.039,0,0.0411,0.797,0.0,0.136,0.362,125.044,audio_features,0IkK4SEryuCtbQjm5LRLMZ,spotify:track:0IkK4SEryuCtbQjm5LRLMZ,https://api.spotify.com/v1/tracks/0IkK4SEryuCtbQjm5LRLMZ,https://api.spotify.com/v1/audio-analysis/0IkK4SEryuCtbQjm5LRLMZ,232947,4
135,By Your Side (feat. Tom Grennan) - Acoustic,Hit Acoustique,0.804,0.657,7,-6.285,1,0.0351,0.608,3.51e-06,0.119,0.449,122.983,audio_features,1QMSIsTV6lcLCQ9MBHTLhT,spotify:track:1QMSIsTV6lcLCQ9MBHTLhT,https://api.spotify.com/v1/tracks/1QMSIsTV6lcLCQ9MBHTLhT,https://api.spotify.com/v1/audio-analysis/1QMSIsTV6lcLCQ9MBHTLhT,191328,4
